"","title","names","condition","trial_type","trial_index","time_elapsed","internal_node_id","sessionCode","X","fullStat","name1","relation","timeDrag","ndrags","rel_sol","name1_sol","name2","name2_sol","statIdx","stoIdx","first","overall_cor","uniqueStatement","relError","name1_error","name2_error","dayblock","date","stoIdx2","condStoIdx","primed","timeDragLog","variable","value","responseType","stoIdx2Z","condStoIdxZ","conditionZ","primedZ"
"5970","robber","Thisun,Romap,Ifeh,Owih,Owmi,Diaf","analogues","hebb",18,915870,"0.0-4.0-14.0","nqbtt81gs0r8",NA,"Museum Ifeh gets robbed.","Ifeh","gets robbed",6671,2,"gets robbed","Ifeh",NA,NA,"3",16,0,1,"robber3","none","none",NA,"morning",NA,10,6,0,8.80567494403858,"rel_cor",TRUE,"relation",1.01380573042968,1.46372908506565,-0.999917324624719,-0.999917324624719
"5971","mining","Gabit,Reok,Olef,Ribi,Hoyl,Adjo","fillers","hebb",19,975559,"0.0-4.0-15.0","nqbtt81gs0r8",NA,"Mining company Gabit has a lot of resource Reok.","Gabit","starts negotiating",23002,3,"has a lot of","Gabit","Reok","Reok","1",17,0,0.666666666666667,"mining1","order","none","none","morning",NA,11,5,1,10.043379921188,"rel_cor",FALSE,"relation",1.30346451055245,0.878237451039389,0.999917324624719,0.999917324624719
"5972","mining","Gabit,Reok,Olef,Ribi,Hoyl,Adjo","fillers","hebb",19,975559,"0.0-4.0-15.0","nqbtt81gs0r8",NA,"Resource Reok is sparse in country Olef.","Reok","is sparse in",14700,3,"is sparse in","Reok","Olef","Olef","2",17,0,1,"mining2","none","none","none","morning",NA,11,5,1,9.59567079766397,"rel_cor",TRUE,"relation",1.30346451055245,0.878237451039389,0.999917324624719,0.999917324624719
"5973","mining","Gabit,Reok,Olef,Ribi,Hoyl,Adjo","fillers","hebb",19,975559,"0.0-4.0-15.0","nqbtt81gs0r8",NA,"Country Olef starts negotiating.","Olef","starts negotiating",11443,2,"starts negotiating","Olef",NA,NA,"3",17,0,1,"mining3","none","none",NA,"morning",NA,11,5,1,9.34522085417,"rel_cor",TRUE,"relation",1.30346451055245,0.878237451039389,0.999917324624719,0.999917324624719
"5974","storm","Wutoc,Ihab,Thuha,Dugoz,Inag,Afi","fillers","hebb",20,1025909,"0.0-4.0-16.0","nqbtt81gs0r8",NA,"Storm Wutoc hits tree Ihab.","Inag","hits",17331,3,"hits","Wutoc","Wutoc","Ihab","1",18,0,0.333333333333333,"storm1","none","other","intra-stat","morning",NA,12,6,0,9.7603097828598,"rel_cor",TRUE,"relation",1.59312329067521,1.46372908506565,0.999917324624719,-0.999917324624719
"5975","storm","Wutoc,Ihab,Thuha,Dugoz,Inag,Afi","fillers","hebb",20,1025909,"0.0-4.0-16.0","nqbtt81gs0r8",NA,"Tree Ihab falls on trail of route Thuha.","Wutoc","falls on",10157,3,"falls on","Ihab","Inag","Thuha","2",18,0,0.333333333333333,"storm2","none","inter-stat","other","morning",NA,12,6,0,9.22601685136119,"rel_cor",TRUE,"relation",1.59312329067521,1.46372908506565,0.999917324624719,-0.999917324624719
"5976","storm","Wutoc,Ihab,Thuha,Dugoz,Inag,Afi","fillers","hebb",20,1025909,"0.0-4.0-16.0","nqbtt81gs0r8",NA,"Route Thuha is blocked.","Ihab","is blocked",12310,3,"is blocked","Thuha",NA,NA,"3",18,0,0.5,"storm3","none","inter-stat",NA,"morning",NA,12,6,0,9.41824845064762,"rel_cor",TRUE,"relation",1.59312329067521,1.46372908506565,0.999917324624719,-0.999917324624719
"5977","bacteria","Ofpoz,Zimob,Vipal,Upel,Adjo,Kewos","analogues","hebb",7,229284,"0.0-4.0-3.0","o8r18exc665a",NA,"Bacteria Ofpoz emits enzyme Zimob.","Ofpoz","emits",12371,3,"emits","Ofpoz","Zimob","Zimob","1",5,0,1,"bacteria1","none","none","none","morning",NA,1,1,1,9.42319113380496,"rel_cor",TRUE,"relation",-1.59312329067521,-1.46372908506565,-0.999917324624719,0.999917324624719
"5978","bacteria","Ofpoz,Zimob,Vipal,Upel,Adjo,Kewos","analogues","hebb",7,229284,"0.0-4.0-3.0","o8r18exc665a",NA,"Enzyme Zimob dissolves the membrane of organ Vipal.","Zimob","dissolves sth. of",14672,4,"dissolves sth. of","Zimob","Vipal","Vipal","2",5,0,1,"bacteria2","none","none","none","morning",NA,1,1,1,9.59376434920747,"rel_cor",TRUE,"relation",-1.59312329067521,-1.46372908506565,-0.999917324624719,0.999917324624719
"5979","bacteria","Ofpoz,Zimob,Vipal,Upel,Adjo,Kewos","analogues","hebb",7,229284,"0.0-4.0-3.0","o8r18exc665a",NA,"Organ Vipal fails.","Vipal","fails",37761,3,"fails","Vipal",NA,NA,"3",5,0,1,"bacteria3","none","none",NA,"morning",NA,1,1,1,10.5390585849585,"rel_cor",TRUE,"relation",-1.59312329067521,-1.46372908506565,-0.999917324624719,0.999917324624719
"5980","robber","Upno,Uhuy,Olag,Uvman,Orok,Avyth","analogues","hebb",8,265782,"0.0-4.0-4.0","o8r18exc665a",NA,"Criminal Upno learns about security issue Uhuy.","Orok","learns about",10108,3,"learns about","Upno","Uhuy","Uhuy","1",6,0,0.666666666666667,"robber1","none","other","none","morning",NA,2,2,0,9.22118139515406,"rel_cor",TRUE,"relation",-1.30346451055245,-0.878237451039389,-0.999917324624719,-0.999917324624719
"5981","robber","Upno,Uhuy,Olag,Uvman,Orok,Avyth","analogues","hebb",8,265782,"0.0-4.0-4.0","o8r18exc665a",NA,"Security issue Uhuy suspends alarm system of museum Olag.","Uhuy","suspends sth. of",8970,3,"suspends sth. of","Uhuy","Olag","Olag","2",6,0,1,"robber2","none","none","none","morning",NA,2,2,0,9.10175243155928,"rel_cor",TRUE,"relation",-1.30346451055245,-0.878237451039389,-0.999917324624719,-0.999917324624719
"5982","robber","Upno,Uhuy,Olag,Uvman,Orok,Avyth","analogues","hebb",8,265782,"0.0-4.0-4.0","o8r18exc665a",NA,"Museum Olag gets robbed.","Olag","gets robbed",6911,2,"gets robbed","Olag",NA,NA,"3",6,0,1,"robber3","none","none",NA,"morning",NA,2,2,0,8.84101431048389,"rel_cor",TRUE,"relation",-1.30346451055245,-0.878237451039389,-0.999917324624719,-0.999917324624719
"5983","employee","Hoyl,Rivo,Dohod,Vilux,Misug,Ifeh","fillers","hebb",9,315862,"0.0-4.0-5.0","o8r18exc665a",NA,"Employee Hoyl is assigned to project Rivo.","Hoyl","is assigned to",22512,3,"is assigned to","Hoyl","Rivo","Rivo","1",7,0,1,"employee1","none","none","none","morning",NA,3,1,1,10.021848199121,"rel_cor",TRUE,"relation",-1.01380573042968,-1.46372908506565,0.999917324624719,0.999917324624719
"5984","employee","Hoyl,Rivo,Dohod,Vilux,Misug,Ifeh","fillers","hebb",9,315862,"0.0-4.0-5.0","o8r18exc665a",NA,"Project Rivo supports agenda of manager Dohod.","Rivo","gets a promotion",9622,3,"supports sth. of","Rivo","Dohod","Dohod","2",7,0,0.666666666666667,"employee2","order","none","none","morning",NA,3,1,1,9.1719113453564,"rel_cor",FALSE,"relation",-1.01380573042968,-1.46372908506565,0.999917324624719,0.999917324624719
"5985","employee","Hoyl,Rivo,Dohod,Vilux,Misug,Ifeh","fillers","hebb",9,315862,"0.0-4.0-5.0","o8r18exc665a",NA,"Manager Dohod gets a promotion.","Dohod","gets a promotion",4528,2,"gets a promotion","Dohod",NA,NA,"3",7,0,1,"employee3","none","none",NA,"morning",NA,3,1,1,8.41825644355621,"rel_cor",TRUE,"relation",-1.01380573042968,-1.46372908506565,0.999917324624719,0.999917324624719
"5986","storm","Aid,Enmob,Upum,Evib,Gelyp,Assit","fillers","hebb",10,367509,"0.0-4.0-6.0","o8r18exc665a",NA,"Storm Aid hits tree Enmob.","Aid","falls on",12175,4,"hits","Aid","Enmob","Enmob","1",8,0,0.666666666666667,"storm1","order","none","none","morning",NA,4,2,0,9.40722208010147,"rel_cor",FALSE,"relation",-0.724146950306915,-0.878237451039389,0.999917324624719,-0.999917324624719
"5987","storm","Aid,Enmob,Upum,Evib,Gelyp,Assit","fillers","hebb",10,367509,"0.0-4.0-6.0","o8r18exc665a",NA,"Tree Enmob falls on trail of route Upum.","Enmob","hits",7402,3,"falls on","Enmob","Upum","Upum","2",8,0,0.666666666666667,"storm2","order","none","none","morning",NA,4,2,0,8.9096406024431,"rel_cor",FALSE,"relation",-0.724146950306915,-0.878237451039389,0.999917324624719,-0.999917324624719
"5988","storm","Aid,Enmob,Upum,Evib,Gelyp,Assit","fillers","hebb",10,367509,"0.0-4.0-6.0","o8r18exc665a",NA,"Route Upum is blocked.","Upum","is blocked",21561,2,"is blocked","Upum",NA,NA,"3",8,0,1,"storm3","none","none",NA,"morning",NA,4,2,0,9.97868778509906,"rel_cor",TRUE,"relation",-0.724146950306915,-0.878237451039389,0.999917324624719,-0.999917324624719
"5989","lawyer","Vuloz,Paza,Turow,Roze,Thusoth,Kawud","analogues","hebb",11,404853,"0.0-4.0-7.0","o8r18exc665a",NA,"Lawyer Vuloz finds loophole Paza.","Vuloz","overrides sth. of",9270,3,"finds","Vuloz","Paza","Paza","1",9,0,0.666666666666667,"lawyer1","order-syno","none","none","morning",NA,5,3,1,9.13464652760698,"rel_cor",FALSE,"relation",-0.434488170184149,-0.29274581701313,-0.999917324624719,0.999917324624719
"5990","lawyer","Vuloz,Paza,Turow,Roze,Thusoth,Kawud","analogues","hebb",11,404853,"0.0-4.0-7.0","o8r18exc665a",NA,"Loophole Paza bypasses contract of union Turow.","Paza","forfeits sth.",10818,3,"bypasses sth. of","Paza","Vuloz","Turow","2",9,0,0.333333333333333,"lawyer2","order-syno","none","inter-stat","morning",NA,5,3,1,9.28905912668757,"rel_cor",FALSE,"relation",-0.434488170184149,-0.29274581701313,-0.999917324624719,0.999917324624719
"5991","lawyer","Vuloz,Paza,Turow,Roze,Thusoth,Kawud","analogues","hebb",11,404853,"0.0-4.0-7.0","o8r18exc665a",NA,"Union Turow loses a lawsuit.","Vuloz","loses sth.",6745,2,"loses sth.","Turow",NA,NA,"3",9,0,0.5,"lawyer3","none","inter-stat",NA,"morning",NA,5,3,1,8.8167050156216,"rel_cor",TRUE,"relation",-0.434488170184149,-0.29274581701313,-0.999917324624719,0.999917324624719
"5992","hacker","Eefar,Wecin,Diaf,Pishi,Uyim,Awiz","analogues","hebb",12,444069,"0.0-4.0-8.0","o8r18exc665a",NA,"Hacker Eefar wrote computer code Wecin.","Eefar","wrote",13241,5,"wrote","Eefar","Wecin","Wecin","1",10,0,1,"hacker1","none","none","none","morning",NA,6,4,0,9.49114887548479,"rel_cor",TRUE,"relation",-0.144829390061383,0.29274581701313,-0.999917324624719,-0.999917324624719
"5993","hacker","Eefar,Wecin,Diaf,Pishi,Uyim,Awiz","analogues","hebb",12,444069,"0.0-4.0-8.0","o8r18exc665a",NA,"Code Wecin cracks the firewall of company Diaf.","Wecin","cracks sth. of",9542,4,"cracks sth. of","Wecin","Uyim","Diaf","2",10,0,0.666666666666667,"hacker2","none","none","other","morning",NA,6,4,0,9.16356318041725,"rel_cor",TRUE,"relation",-0.144829390061383,0.29274581701313,-0.999917324624719,-0.999917324624719
"5994","hacker","Eefar,Wecin,Diaf,Pishi,Uyim,Awiz","analogues","hebb",12,444069,"0.0-4.0-8.0","o8r18exc665a",NA,"Company Diaf suffers a data loss.","Uyim","penetrates sth. of",5925,2,"suffers sth.","Diaf",NA,NA,"3",10,0,0,"hacker3","order-syno","other",NA,"morning",NA,6,4,0,8.68710472813351,"rel_cor",FALSE,"relation",-0.144829390061383,0.29274581701313,-0.999917324624719,-0.999917324624719
"5995","mining","Ihab,Wutoc,Wehif,Hadith,Yoges,Dugoz","fillers","hebb",13,504432,"0.0-4.0-9.0","o8r18exc665a",NA,"Mining company Ihab has a lot of resource Wutoc.","Wehif","starts trading",14522,3,"has a lot of","Ihab","Wutoc","Wutoc","1",11,0,0.333333333333333,"mining1","order-grasyn","inter-stat","none","morning",NA,7,3,1,9.5834888786078,"rel_cor",FALSE,"relation",0.144829390061383,-0.29274581701313,0.999917324624719,0.999917324624719
"5996","mining","Ihab,Wutoc,Wehif,Hadith,Yoges,Dugoz","fillers","hebb",13,504432,"0.0-4.0-9.0","o8r18exc665a",NA,"Resource Wutoc is sparse in country Wehif.","Wutoc","starts negotiating",21305,3,"is sparse in","Wutoc","Dugoz","Wehif","2",11,0,0.333333333333333,"mining2","order","none","other","morning",NA,7,3,1,9.96674400217114,"rel_cor",FALSE,"relation",0.144829390061383,-0.29274581701313,0.999917324624719,0.999917324624719
"5997","mining","Ihab,Wutoc,Wehif,Hadith,Yoges,Dugoz","fillers","hebb",13,504432,"0.0-4.0-9.0","o8r18exc665a",NA,"Country Wehif starts negotiating.","Dugoz","starts brokering",14028,2,"starts negotiating","Wehif",NA,NA,"3",11,0,0,"mining3","syno","other",NA,"morning",NA,7,3,1,9.54888189471877,"rel_cor",FALSE,"relation",0.144829390061383,-0.29274581701313,0.999917324624719,0.999917324624719
"5998","neighbor","Potho,Uwit,Huluw,Lenik,Napib,Kesal","fillers","hebb",14,543731,"0.0-4.0-10.0","o8r18exc665a",NA,"Man Potho takes care of cat Uwit.","Potho","takes care of",9669,3,"takes care of","Potho","Uwit","Uwit","1",12,0,1,"neighbor1","none","none","none","morning",NA,8,4,0,9.17678358844734,"rel_cor",TRUE,"relation",0.434488170184149,0.29274581701313,0.999917324624719,-0.999917324624719
"5999","neighbor","Potho,Uwit,Huluw,Lenik,Napib,Kesal","fillers","hebb",14,543731,"0.0-4.0-10.0","o8r18exc665a",NA,"Cat Uwit walks over the flowers of neighbor Huluw","Uwit","takes care of",8659,3,"walks over sth. of","Uwit","Potho","Huluw","2",12,0,0.333333333333333,"neighbor2","order","none","inter-stat","morning",NA,8,4,0,9.06647000155648,"rel_cor",FALSE,"relation",0.434488170184149,0.29274581701313,0.999917324624719,-0.999917324624719
"6000","neighbor","Potho,Uwit,Huluw,Lenik,Napib,Kesal","fillers","hebb",14,543731,"0.0-4.0-10.0","o8r18exc665a",NA,"Neighbor Huluw gets angry.","Potho","takes care of",10462,2,"gets angry","Huluw",NA,NA,"3",12,0,0,"neighbor3","order","inter-stat",NA,"morning",NA,8,4,0,9.25560050338105,"rel_cor",FALSE,"relation",0.434488170184149,0.29274581701313,0.999917324624719,-0.999917324624719
"6001","crusader","Hosen,Fozeh,Epnux,Itbob,Lyde,Goxos","analogues","hebb",17,628739,"0.0-4.0-13.0","o8r18exc665a",NA,"Crusader group Hosen bought weapon Fozeh.","Hosen","breaches sth. of",9577,3,"bought","Hosen","Fozeh","Fozeh","1",15,0,0.666666666666667,"crusader1","order","none","none","morning",NA,9,5,1,9.16722408090255,"rel_cor",FALSE,"relation",0.724146950306915,0.878237451039389,-0.999917324624719,0.999917324624719
"6002","crusader","Hosen,Fozeh,Epnux,Itbob,Lyde,Goxos","analogues","hebb",17,628739,"0.0-4.0-13.0","o8r18exc665a",NA,"Weapon Fozeh breaches the fortification of town Epnux.","Fozeh","is intruded",9730,3,"breaches sth. of","Fozeh","Epnux","Epnux","2",15,0,0.666666666666667,"crusader2","order-syno","none","none","morning",NA,9,5,1,9.18307194482199,"rel_cor",FALSE,"relation",0.724146950306915,0.878237451039389,-0.999917324624719,0.999917324624719
"6003","crusader","Hosen,Fozeh,Epnux,Itbob,Lyde,Goxos","analogues","hebb",17,628739,"0.0-4.0-13.0","o8r18exc665a",NA,"Town Epnux is invaded.","Epnux","is invaded",9059,3,"is invaded","Epnux",NA,NA,"3",15,0,1,"crusader3","none","none",NA,"morning",NA,9,5,1,9.11162439903702,"rel_cor",TRUE,"relation",0.724146950306915,0.878237451039389,-0.999917324624719,0.999917324624719
"6004","fox","Ilres,Hize,Igoth,Pobat,Gena,Niem","analogues","hebb",18,689220,"0.0-4.0-14.0","o8r18exc665a",NA,"Fox Ilres digs tunnel Hize.","Igoth","digs",11551,3,"digs","Ilres","Hize","Hize","1",16,0,0.666666666666667,"fox1","none","inter-stat","none","morning",NA,10,6,0,9.35461386113261,"rel_cor",TRUE,"relation",1.01380573042968,1.46372908506565,-0.999917324624719,-0.999917324624719
"6005","fox","Ilres,Hize,Igoth,Pobat,Gena,Niem","analogues","hebb",18,689220,"0.0-4.0-14.0","o8r18exc665a",NA,"Tunnel Hize leads to coop of chicken Igoth.","Hize","digs",11392,3,"leads to sth. of","Hize","Igoth","Igoth","2",16,0,0.666666666666667,"fox2","order","none","none","morning",NA,10,6,0,9.34075441069812,"rel_cor",FALSE,"relation",1.01380573042968,1.46372908506565,-0.999917324624719,-0.999917324624719
"6006","fox","Ilres,Hize,Igoth,Pobat,Gena,Niem","analogues","hebb",18,689220,"0.0-4.0-14.0","o8r18exc665a",NA,"Chicken Igoth is devoured.","Igoth","is devoured",27031,3,"is devoured","Igoth",NA,NA,"3",16,0,1,"fox3","none","none",NA,"morning",NA,10,6,0,10.2047766283941,"rel_cor",TRUE,"relation",1.01380573042968,1.46372908506565,-0.999917324624719,-0.999917324624719
"6007","farm","Yuxeh,Reok,Puvi,Thisun,Gabit,Eyem","fillers","hebb",19,729559,"0.0-4.0-15.0","o8r18exc665a",NA,"Farmer Yuxeh bought machine Reok.","Eyem","bought",13820,4,"bought","Yuxeh","Reok","Reok","1",17,0,0.666666666666667,"farm1","none","other","none","morning",NA,11,5,1,9.53394445360403,"rel_cor",TRUE,"relation",1.30346451055245,0.878237451039389,0.999917324624719,0.999917324624719
"6008","farm","Yuxeh,Reok,Puvi,Thisun,Gabit,Eyem","fillers","hebb",19,729559,"0.0-4.0-15.0","o8r18exc665a",NA,"Machine Reok can collect fruit of plant Puvi.","Reok","are picked manually",10907,4,"can collect","Reok","Puvi","Puvi","2",17,0,0.666666666666667,"farm2","order-grasyn","none","none","morning",NA,11,5,1,9.29725174396548,"rel_cor",FALSE,"relation",1.30346451055245,0.878237451039389,0.999917324624719,0.999917324624719
"6009","farm","Yuxeh,Reok,Puvi,Thisun,Gabit,Eyem","fillers","hebb",19,729559,"0.0-4.0-15.0","o8r18exc665a",NA,"Plant Puvi are harvested automatically.","Puvi","are harvested automatically",5102,2,"are harvested automatically","Puvi",NA,NA,"3",17,0,1,"farm3","none","none",NA,"morning",NA,11,5,1,8.53758388106397,"rel_cor",TRUE,"relation",1.30346451055245,0.878237451039389,0.999917324624719,0.999917324624719
"6010","pump","Eshbu,Owmi,Saly,Ezol,Titho,Mabi","fillers","hebb",20,765255,"0.0-4.0-16.0","o8r18exc665a",NA,"Plumber Eshbu installs pump Owmi.","Eshbu","installs",11179,3,"installs","Eshbu","Owmi","Owmi","1",18,0,1,"pump1","none","none","none","morning",NA,12,6,0,9.32188174670909,"rel_cor",TRUE,"relation",1.59312329067521,1.46372908506565,0.999917324624719,-0.999917324624719
"6011","pump","Eshbu,Owmi,Saly,Ezol,Titho,Mabi","fillers","hebb",20,765255,"0.0-4.0-16.0","o8r18exc665a",NA,"Pump Owmi sucks water from ground Saly.","Owmi","sucks sth. from",6741,3,"sucks sth. from","Owmi","Saly","Saly","2",18,0,1,"pump2","none","none","none","morning",NA,12,6,0,8.81611189579401,"rel_cor",TRUE,"relation",1.59312329067521,1.46372908506565,0.999917324624719,-0.999917324624719
"6012","pump","Eshbu,Owmi,Saly,Ezol,Titho,Mabi","fillers","hebb",20,765255,"0.0-4.0-16.0","o8r18exc665a",NA,"Ground Saly dries up.","Saly","soakes up",7268,2,"dries up","Saly",NA,NA,"3",18,0,0.5,"pump3","grasyn","none",NA,"morning",NA,12,6,0,8.89137400948464,"rel_cor",FALSE,"relation",1.59312329067521,1.46372908506565,0.999917324624719,-0.999917324624719
"6013","hacker","Ifeh,Ewey,Inag,Enmob,Rove,Turow","analogues","hebb",7,208329,"0.0-4.0-3.0","otnys0tlcsp9",NA,"Hacker Ifeh writes computer code Ewey.","Ewey","writes",16661,4,"writes","Ifeh","Enmob","Ewey","1",5,0,0.333333333333333,"hacker1","none","intra-stat","other","morning",NA,1,1,1,9.72088595653485,"rel_cor",TRUE,"relation",-1.59312329067521,-1.46372908506565,-0.999917324624719,0.999917324624719
"6014","hacker","Ifeh,Ewey,Inag,Enmob,Rove,Turow","analogues","hebb",7,208329,"0.0-4.0-3.0","otnys0tlcsp9",NA,"Code Ewey cracks the firewall of company Inag.","Enmob","cracks sth. of",9760,4,"cracks sth. of","Ewey","Inag","Inag","2",5,0,0.666666666666667,"hacker2","none","other","none","morning",NA,1,1,1,9.18615013317497,"rel_cor",TRUE,"relation",-1.59312329067521,-1.46372908506565,-0.999917324624719,0.999917324624719
"6015","hacker","Ifeh,Ewey,Inag,Enmob,Rove,Turow","analogues","hebb",7,208329,"0.0-4.0-3.0","otnys0tlcsp9",NA,"Company Inag suffers a data loss.","Ifeh","suffers sth.",9848,2,"suffers sth.","Inag",NA,NA,"3",5,0,0.5,"hacker3","none","inter-stat",NA,"morning",NA,1,1,1,9.1951252061697,"rel_cor",TRUE,"relation",-1.59312329067521,-1.46372908506565,-0.999917324624719,0.999917324624719
"6016","bacteria","Molash,Uwit,Felac,Hoyl,Vilux,Ezol","analogues","hebb",8,244104,"0.0-4.0-4.0","otnys0tlcsp9",NA,"Bacteria Molash emits enzyme Uwit.","Ezol","emits",14450,5,"emits","Molash","Uwit","Uwit","1",6,0,0.666666666666667,"bacteria1","none","other","none","morning",NA,2,2,0,9.57851889529833,"rel_cor",TRUE,"relation",-1.30346451055245,-0.878237451039389,-0.999917324624719,-0.999917324624719
"6017","bacteria","Molash,Uwit,Felac,Hoyl,Vilux,Ezol","analogues","hebb",8,244104,"0.0-4.0-4.0","otnys0tlcsp9",NA,"Enzyme Uwit dissolves the membrane of organ Felac.","Uwit","disintegrates sth. of",6808,3,"dissolves sth. of","Uwit","Felac","Felac","2",6,0,0.666666666666667,"bacteria2","syno","none","none","morning",NA,2,2,0,8.82600054548297,"rel_cor",FALSE,"relation",-1.30346451055245,-0.878237451039389,-0.999917324624719,-0.999917324624719
"6018","bacteria","Molash,Uwit,Felac,Hoyl,Vilux,Ezol","analogues","hebb",8,244104,"0.0-4.0-4.0","otnys0tlcsp9",NA,"Organ Felac fails.","Felac","dies",4008,2,"fails","Felac",NA,NA,"3",6,0,0.5,"bacteria3","syno","none",NA,"morning",NA,2,2,0,8.29629711264251,"rel_cor",FALSE,"relation",-1.30346451055245,-0.878237451039389,-0.999917324624719,-0.999917324624719
"6019","storm","Lothe,Epnux,Thuha,Igoth,Eshbu,Napib","fillers","hebb",9,283625,"0.0-4.0-5.0","otnys0tlcsp9",NA,"Storm Lothe hits tree Epnux.","Lothe","hits",7811,3,"hits","Lothe","Epnux","Epnux","1",7,0,1,"storm1","none","none","none","morning",NA,3,1,1,8.96341629199657,"rel_cor",TRUE,"relation",-1.01380573042968,-1.46372908506565,0.999917324624719,0.999917324624719
"6020","storm","Lothe,Epnux,Thuha,Igoth,Eshbu,Napib","fillers","hebb",9,283625,"0.0-4.0-5.0","otnys0tlcsp9",NA,"Tree Epnux falls on trail of route Thuha.","Epnux","blows off",16655,5,"falls on","Epnux","Lothe","Thuha","2",7,0,0.333333333333333,"storm2","order-syno","none","inter-stat","morning",NA,3,1,1,9.72052579085475,"rel_cor",FALSE,"relation",-1.01380573042968,-1.46372908506565,0.999917324624719,0.999917324624719
"6021","storm","Lothe,Epnux,Thuha,Igoth,Eshbu,Napib","fillers","hebb",9,283625,"0.0-4.0-5.0","otnys0tlcsp9",NA,"Route Thuha is blocked.","Lothe","is blocked",4545,2,"is blocked","Thuha",NA,NA,"3",7,0,0.5,"storm3","none","inter-stat",NA,"morning",NA,3,1,1,8.42200300441249,"rel_cor",TRUE,"relation",-1.01380573042968,-1.46372908506565,0.999917324624719,0.999917324624719
"6022","neighbor","Meuf,Hadith,Afi,Ottha,Wecin,Orok","fillers","hebb",10,317913,"0.0-4.0-6.0","otnys0tlcsp9",NA,"Man Meuf takes care of cat Hadith.","Meuf","takes care of",8460,3,"takes care of","Meuf","Hadith","Hadith","1",8,0,1,"neighbor1","none","none","none","morning",NA,4,2,0,9.0432226489245,"rel_cor",TRUE,"relation",-0.724146950306915,-0.878237451039389,0.999917324624719,-0.999917324624719
"6023","neighbor","Meuf,Hadith,Afi,Ottha,Wecin,Orok","fillers","hebb",10,317913,"0.0-4.0-6.0","otnys0tlcsp9",NA,"Cat Hadith walks over the flowers of neighbor Afi","Hadith","walks over sth. of",10649,3,"walks over sth. of","Hadith","Afi","Afi","2",8,0,1,"neighbor2","none","none","none","morning",NA,4,2,0,9.27331517113757,"rel_cor",TRUE,"relation",-0.724146950306915,-0.878237451039389,0.999917324624719,-0.999917324624719
"6024","neighbor","Meuf,Hadith,Afi,Ottha,Wecin,Orok","fillers","hebb",10,317913,"0.0-4.0-6.0","otnys0tlcsp9",NA,"Neighbor Afi gets angry.","Afi","becomes furious",4671,2,"gets angry","Afi",NA,NA,"3",8,0,0.5,"neighbor3","syno","none",NA,"morning",NA,4,2,0,8.44934252450806,"rel_cor",FALSE,"relation",-0.724146950306915,-0.878237451039389,0.999917324624719,-0.999917324624719
"6025","robber","Wehif,Awiz,Mabi,Uyim,Vipal,Assit","analogues","hebb",11,357969,"0.0-4.0-7.0","otnys0tlcsp9",NA,"Criminal Wehif learns about security issue Awiz.","Wehif","learns about",10689,3,"learns about","Wehif","Awiz","Awiz","1",9,0,1,"robber1","none","none","none","morning",NA,5,3,1,9.27706400401909,"rel_cor",TRUE,"relation",-0.434488170184149,-0.29274581701313,-0.999917324624719,0.999917324624719
"6026","robber","Wehif,Awiz,Mabi,Uyim,Vipal,Assit","analogues","hebb",11,357969,"0.0-4.0-7.0","otnys0tlcsp9",NA,"Security issue Awiz suspends alarm system of museum Mabi.","Wehif","disrupts sth. of",10375,3,"suspends sth. of","Awiz","Mabi","Mabi","2",9,0,0.333333333333333,"robber2","syno","inter-stat","none","morning",NA,5,3,1,9.24725072599628,"rel_cor",FALSE,"relation",-0.434488170184149,-0.29274581701313,-0.999917324624719,0.999917324624719
"6027","robber","Wehif,Awiz,Mabi,Uyim,Vipal,Assit","analogues","hebb",11,357969,"0.0-4.0-7.0","otnys0tlcsp9",NA,"Museum Mabi gets robbed.","Mabi","endures loss",8480,3,"gets robbed","Mabi",NA,NA,"3",9,0,0.5,"robber3","syno","none",NA,"morning",NA,5,3,1,9.0455836463617,"rel_cor",FALSE,"relation",-0.434488170184149,-0.29274581701313,-0.999917324624719,0.999917324624719
"6028","lawyer","Kawud,Diaf,Goxos,Gabit,Ubug,Pishi","analogues","hebb",12,394176,"0.0-4.0-8.0","otnys0tlcsp9",NA,"Lawyer Kawud finds loophole Diaf.","Kawud","finds",9279,3,"finds","Kawud","Diaf","Diaf","1",10,0,1,"lawyer1","none","none","none","morning",NA,6,4,0,9.13561682578025,"rel_cor",TRUE,"relation",-0.144829390061383,0.29274581701313,-0.999917324624719,-0.999917324624719
"6029","lawyer","Kawud,Diaf,Goxos,Gabit,Ubug,Pishi","analogues","hebb",12,394176,"0.0-4.0-8.0","otnys0tlcsp9",NA,"Loophole Diaf bypasses contract of union Goxos.","Diaf","bypasses sth. of",9616,3,"bypasses sth. of","Diaf","Goxos","Goxos","2",10,0,1,"lawyer2","none","none","none","morning",NA,6,4,0,9.17128764471248,"rel_cor",TRUE,"relation",-0.144829390061383,0.29274581701313,-0.999917324624719,-0.999917324624719
"6030","lawyer","Kawud,Diaf,Goxos,Gabit,Ubug,Pishi","analogues","hebb",12,394176,"0.0-4.0-8.0","otnys0tlcsp9",NA,"Union Goxos loses a lawsuit.","Goxos","loses sth.",6801,2,"loses sth.","Goxos",NA,NA,"3",10,0,1,"lawyer3","none","none",NA,"morning",NA,6,4,0,8.82497196556714,"rel_cor",TRUE,"relation",-0.144829390061383,0.29274581701313,-0.999917324624719,-0.999917324624719
